date,midprice,callput,ttm,spxclose,r,q,strike
05/01/2010,0.22500001,1,347,1136.52,0.50128901,2.074064,350
05/01/2010,0.22500001,1,347,1136.52,0.50128901,2.074064,325
05/01/2010,0.22500001,1,347,1136.52,0.50128901,2.074064,300
05/01/2010,330.45001,0,11,1136.52,0.127028,2.074064,805
05/01/2010,325.45001,0,11,1136.52,0.127028,2.074064,810
05/01/2010,320.45001,0,11,1136.52,0.127028,2.074064,815
05/01/2010,315.45001,0,11,1136.52,0.127028,2.074064,820
05/01/2010,310.45001,0,11,1136.52,0.127028,2.074064,825
05/01/2010,305.45001,0,11,1136.52,0.127028,2.074064,830
05/01/2010,300.45001,0,11,1136.52,0.127028,2.074064,835
05/01/2010,295.45001,0,11,1136.52,0.127028,2.074064,840
05/01/2010,290.5,0,11,1136.52,0.127028,2.074064,845
05/01/2010,285.5,0,11,1136.52,0.127028,2.074064,850
05/01/2010,280.5,0,11,1136.52,0.127028,2.074064,855
05/01/2010,275.5,0,11,1136.52,0.127028,2.074064,860
05/01/2010,270.5,0,11,1136.52,0.127028,2.074064,865
05/01/2010,265.5,0,11,1136.52,0.127028,2.074064,870
05/01/2010,260.5,0,11,1136.52,0.127028,2.074064,875
05/01/2010,255.5,0,11,1136.52,0.127028,2.074064,880
05/01/2010,250.54999,0,11,1136.52,0.127028,2.074064,885
05/01/2010,245.54999,0,11,1136.52,0.127028,2.074064,890
05/01/2010,240.54999,0,11,1136.52,0.127028,2.074064,895
05/01/2010,335.45001,0,11,1136.52,0.127028,2.074064,800
05/01/2010,328.40002,0,46,1136.52,1.130896,2.074064,805
05/01/2010,323.45001,0,46,1136.52,1.130896,2.074064,810
05/01/2010,318.45001,0,46,1136.52,1.130896,2.074064,815
05/01/2010,313.5,0,46,1136.52,1.130896,2.074064,820
05/01/2010,308.5,0,46,1136.52,1.130896,2.074064,825
05/01/2010,303.54999,0,46,1136.52,1.130896,2.074064,830
05/01/2010,298.54999,0,46,1136.52,1.130896,2.074064,835
05/01/2010,293.59998,0,46,1136.52,1.130896,2.074064,840
05/01/2010,288.64999,0,46,1136.52,1.130896,2.074064,845
05/01/2010,283.70001,0,46,1136.52,1.130896,2.074064,850
05/01/2010,278.75,0,46,1136.52,1.130896,2.074064,855
05/01/2010,273.75,0,46,1136.52,1.130896,2.074064,860
05/01/2010,268.79999,0,46,1136.52,1.130896,2.074064,865
05/01/2010,263.85001,0,46,1136.52,1.130896,2.074064,870
05/01/2010,258.90002,0,46,1136.52,1.130896,2.074064,875
05/01/2010,253.95001,0,46,1136.52,1.130896,2.074064,880
05/01/2010,249.04999,0,46,1136.52,1.130896,2.074064,885
05/01/2010,244.10001,0,46,1136.52,1.130896,2.074064,890
05/01/2010,239.14999,0,46,1136.52,1.130896,2.074064,895
05/01/2010,333.40002,0,46,1136.52,1.130896,2.074064,800
05/01/2010,322.75,0,74,1136.52,0.96954298,2.074064,810
05/01/2010,313,0,74,1136.52,0.96954298,2.074064,820
05/01/2010,308.10001,0,74,1136.52,0.96954298,2.074064,825
05/01/2010,303.04999,0,74,1136.52,0.96954298,2.074064,830
05/01/2010,293.25,0,74,1136.52,0.96954298,2.074064,840
05/01/2010,283.45001,0,74,1136.52,0.96954298,2.074064,850
05/01/2010,273.70001,0,74,1136.52,0.96954298,2.074064,860
05/01/2010,264,0,74,1136.52,0.96954298,2.074064,870
05/01/2010,259.20001,0,74,1136.52,0.96954298,2.074064,875
05/01/2010,254.20001,0,74,1136.52,0.96954298,2.074064,880
05/01/2010,244.5,0,74,1136.52,0.96954298,2.074064,890
05/01/2010,332.70001,0,74,1136.52,0.96954298,2.074064,800
05/01/2010,308.29999,0,102,1136.52,0.839746,2.074064,825
05/01/2010,284.10001,0,102,1136.52,0.839746,2.074064,850
05/01/2010,260.10001,0,102,1136.52,0.839746,2.074064,875
05/01/2010,332.65002,0,102,1136.52,0.839746,2.074064,800
05/01/2010,318.14999,0,165,1136.52,0.674151,2.074064,815
05/01/2010,308.64999,0,165,1136.52,0.674151,2.074064,825
05/01/2010,285.25,0,165,1136.52,0.674151,2.074064,850
05/01/2010,262.04999,0,165,1136.52,0.674151,2.074064,875
05/01/2010,332.35001,0,165,1136.52,0.674151,2.074064,800
05/01/2010,311.14999,0,256,1136.52,0.558797,2.074064,825
05/01/2010,288.75,0,256,1136.52,0.558797,2.074064,850
05/01/2010,266.64999,0,256,1136.52,0.558797,2.074064,875
05/01/2010,333.95001,0,256,1136.52,0.558797,2.074064,800
05/01/2010,314.29999,0,347,1136.52,0.50128901,2.074064,825
05/01/2010,292.70001,0,347,1136.52,0.50128901,2.074064,850
05/01/2010,271.5,0,347,1136.52,0.50128901,2.074064,875
05/01/2010,336.20001,0,347,1136.52,0.50128901,2.074064,800
05/01/2010,0.050000001,1,11,1136.52,0.127028,2.074064,805
05/01/2010,0.050000001,1,11,1136.52,0.127028,2.074064,810
05/01/2010,0.050000001,1,11,1136.52,0.127028,2.074064,815
05/01/2010,0.050000001,1,11,1136.52,0.127028,2.074064,820
05/01/2010,0.075000003,1,11,1136.52,0.127028,2.074064,825
05/01/2010,0.075000003,1,11,1136.52,0.127028,2.074064,830
05/01/2010,0.075000003,1,11,1136.52,0.127028,2.074064,835
05/01/2010,0.075000003,1,11,1136.52,0.127028,2.074064,840
05/01/2010,0.075000003,1,11,1136.52,0.127028,2.074064,845
05/01/2010,0.075000003,1,11,1136.52,0.127028,2.074064,850
05/01/2010,0.1,1,11,1136.52,0.127028,2.074064,855
05/01/2010,0.1,1,11,1136.52,0.127028,2.074064,860
05/01/2010,0.1,1,11,1136.52,0.127028,2.074064,865
05/01/2010,0.1,1,11,1136.52,0.127028,2.074064,870
05/01/2010,0.1,1,11,1136.52,0.127028,2.074064,875
05/01/2010,0.1,1,11,1136.52,0.127028,2.074064,880
05/01/2010,0.1,1,11,1136.52,0.127028,2.074064,885
05/01/2010,0.125,1,11,1136.52,0.127028,2.074064,890
05/01/2010,0.15000001,1,11,1136.52,0.127028,2.074064,895
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,800
05/01/2010,0.27500001,1,46,1136.52,1.130896,2.074064,805
05/01/2010,0.32500002,1,46,1136.52,1.130896,2.074064,810
05/01/2010,0.32500002,1,46,1136.52,1.130896,2.074064,815
05/01/2010,0.375,1,46,1136.52,1.130896,2.074064,820
05/01/2010,0.375,1,46,1136.52,1.130896,2.074064,825
05/01/2010,0.42499998,1,46,1136.52,1.130896,2.074064,830
05/01/2010,0.42499998,1,46,1136.52,1.130896,2.074064,835
05/01/2010,0.47499999,1,46,1136.52,1.130896,2.074064,840
05/01/2010,0.52499998,1,46,1136.52,1.130896,2.074064,845
05/01/2010,0.64999998,1,46,1136.52,1.130896,2.074064,850
05/01/2010,0.57499999,1,46,1136.52,1.130896,2.074064,855
05/01/2010,0.625,1,46,1136.52,1.130896,2.074064,860
05/01/2010,0.67499995,1,46,1136.52,1.130896,2.074064,865
05/01/2010,0.72500002,1,46,1136.52,1.130896,2.074064,870
05/01/2010,0.75,1,46,1136.52,1.130896,2.074064,875
05/01/2010,0.82499999,1,46,1136.52,1.130896,2.074064,880
05/01/2010,0.875,1,46,1136.52,1.130896,2.074064,885
05/01/2010,0.94999999,1,46,1136.52,1.130896,2.074064,890
05/01/2010,1.025,1,46,1136.52,1.130896,2.074064,895
05/01/2010,0.35000002,1,46,1136.52,1.130896,2.074064,800
05/01/2010,1.1500001,1,74,1136.52,0.96954298,2.074064,810
05/01/2010,1.25,1,74,1136.52,0.96954298,2.074064,820
05/01/2010,1.375,1,74,1136.52,0.96954298,2.074064,825
05/01/2010,1.425,1,74,1136.52,0.96954298,2.074064,830
05/01/2010,1.5999999,1,74,1136.52,0.96954298,2.074064,840
05/01/2010,1.8,1,74,1136.52,0.96954298,2.074064,850
05/01/2010,2.05,1,74,1136.52,0.96954298,2.074064,860
05/01/2010,2.3,1,74,1136.52,0.96954298,2.074064,870
05/01/2010,2.4000001,1,74,1136.52,0.96954298,2.074064,875
05/01/2010,2.55,1,74,1136.52,0.96954298,2.074064,880
05/01/2010,2.875,1,74,1136.52,0.96954298,2.074064,890
05/01/2010,1.175,1,74,1136.52,0.96954298,2.074064,800
05/01/2010,2.8249998,1,102,1136.52,0.839746,2.074064,825
05/01/2010,3.5999999,1,102,1136.52,0.839746,2.074064,850
05/01/2010,4.5999999,1,102,1136.52,0.839746,2.074064,875
05/01/2010,2.2,1,102,1136.52,0.839746,2.074064,800
05/01/2010,6.5999999,1,165,1136.52,0.674151,2.074064,815
05/01/2010,7.1499996,1,165,1136.52,0.674151,2.074064,825
05/01/2010,8.6499996,1,165,1136.52,0.674151,2.074064,850
05/01/2010,10.450001,1,165,1136.52,0.674151,2.074064,875
05/01/2010,6,1,165,1136.52,0.674151,2.074064,800
05/01/2010,14.3,1,256,1136.52,0.558797,2.074064,825
05/01/2010,16.799999,1,256,1136.52,0.558797,2.074064,850
05/01/2010,19.5,1,256,1136.52,0.558797,2.074064,875
05/01/2010,12.15,1,256,1136.52,0.558797,2.074064,800
05/01/2010,21.65,1,347,1136.52,0.50128901,2.074064,825
05/01/2010,24.950001,1,347,1136.52,0.50128901,2.074064,850
05/01/2010,28.65,1,347,1136.52,0.50128901,2.074064,875
05/01/2010,18.65,1,347,1136.52,0.50128901,2.074064,800
05/01/2010,430.40002,0,11,1136.52,0.127028,2.074064,705
05/01/2010,425.40002,0,11,1136.52,0.127028,2.074064,710
05/01/2010,415.40002,0,11,1136.52,0.127028,2.074064,720
05/01/2010,410.40002,0,11,1136.52,0.127028,2.074064,725
05/01/2010,405.40002,0,11,1136.52,0.127028,2.074064,730
05/01/2010,400.40002,0,11,1136.52,0.127028,2.074064,735
05/01/2010,395.40002,0,11,1136.52,0.127028,2.074064,740
05/01/2010,390.40002,0,11,1136.52,0.127028,2.074064,745
05/01/2010,385.40002,0,11,1136.52,0.127028,2.074064,750
05/01/2010,380.40002,0,11,1136.52,0.127028,2.074064,755
05/01/2010,375.40002,0,11,1136.52,0.127028,2.074064,760
05/01/2010,370.40002,0,11,1136.52,0.127028,2.074064,765
05/01/2010,365.45001,0,11,1136.52,0.127028,2.074064,770
05/01/2010,360.45001,0,11,1136.52,0.127028,2.074064,775
05/01/2010,355.45001,0,11,1136.52,0.127028,2.074064,780
05/01/2010,350.45001,0,11,1136.52,0.127028,2.074064,785
05/01/2010,345.45001,0,11,1136.52,0.127028,2.074064,790
05/01/2010,340.45001,0,11,1136.52,0.127028,2.074064,795
05/01/2010,435.40002,0,11,1136.52,0.127028,2.074064,700
05/01/2010,428.14999,0,46,1136.52,1.130896,2.074064,705
05/01/2010,423.14999,0,46,1136.52,1.130896,2.074064,710
05/01/2010,418.14999,0,46,1136.52,1.130896,2.074064,715
05/01/2010,413.14999,0,46,1136.52,1.130896,2.074064,720
05/01/2010,408.14999,0,46,1136.52,1.130896,2.074064,725
05/01/2010,403.20001,0,46,1136.52,1.130896,2.074064,730
05/01/2010,398.20001,0,46,1136.52,1.130896,2.074064,735
05/01/2010,393.20001,0,46,1136.52,1.130896,2.074064,740
05/01/2010,388.20001,0,46,1136.52,1.130896,2.074064,745
05/01/2010,383.20001,0,46,1136.52,1.130896,2.074064,750
05/01/2010,378.25,0,46,1136.52,1.130896,2.074064,755
05/01/2010,373.25,0,46,1136.52,1.130896,2.074064,760
05/01/2010,368.25,0,46,1136.52,1.130896,2.074064,765
05/01/2010,363.25,0,46,1136.52,1.130896,2.074064,770
05/01/2010,358.29999,0,46,1136.52,1.130896,2.074064,775
05/01/2010,353.29999,0,46,1136.52,1.130896,2.074064,780
05/01/2010,348.29999,0,46,1136.52,1.130896,2.074064,785
05/01/2010,343.35001,0,46,1136.52,1.130896,2.074064,790
05/01/2010,338.35001,0,46,1136.52,1.130896,2.074064,795
05/01/2010,433.14999,0,46,1136.52,1.130896,2.074064,700
05/01/2010,422,0,74,1136.52,0.96954298,2.074064,710
05/01/2010,412,0,74,1136.52,0.96954298,2.074064,720
05/01/2010,407.10001,0,74,1136.52,0.96954298,2.074064,725
05/01/2010,402.10001,0,74,1136.52,0.96954298,2.074064,730
05/01/2010,392.20001,0,74,1136.52,0.96954298,2.074064,740
05/01/2010,382.20001,0,74,1136.52,0.96954298,2.074064,750
05/01/2010,372.25,0,74,1136.52,0.96954298,2.074064,760
05/01/2010,362.39999,0,74,1136.52,0.96954298,2.074064,770
05/01/2010,357.39999,0,74,1136.52,0.96954298,2.074064,775
05/01/2010,352.5,0,74,1136.52,0.96954298,2.074064,780
05/01/2010,342.60001,0,74,1136.52,0.96954298,2.074064,790
05/01/2010,431.89999,0,74,1136.52,0.96954298,2.074064,700
05/01/2010,406.45001,0,102,1136.52,0.839746,2.074064,725
05/01/2010,381.64999,0,102,1136.52,0.839746,2.074064,750
05/01/2010,357.15002,0,102,1136.52,0.839746,2.074064,775
05/01/2010,431.20001,0,102,1136.52,0.839746,2.074064,700
05/01/2010,380.35001,0,165,1136.52,0.674151,2.074064,750
05/01/2010,356.25,0,165,1136.52,0.674151,2.074064,775
05/01/2010,428.90002,0,165,1136.52,0.674151,2.074064,700
05/01/2010,403.75,0,256,1136.52,0.558797,2.074064,725
05/01/2010,380.25,0,256,1136.52,0.558797,2.074064,750
05/01/2010,357,0,256,1136.52,0.558797,2.074064,775
05/01/2010,427.5,0,256,1136.52,0.558797,2.074064,700
05/01/2010,403.79999,0,347,1136.52,0.50128901,2.074064,725
05/01/2010,381,0,347,1136.52,0.50128901,2.074064,750
05/01/2010,358.5,0,347,1136.52,0.50128901,2.074064,775
05/01/2010,426.89999,0,347,1136.52,0.50128901,2.074064,700
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,705
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,710
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,720
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,725
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,730
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,735
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,740
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,745
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,750
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,755
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,760
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,765
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,770
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,775
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,780
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,785
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,790
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,795
05/01/2010,0.025,1,11,1136.52,0.127028,2.074064,700
05/01/2010,0.15000001,1,46,1136.52,1.130896,2.074064,705
05/01/2010,0.15000001,1,46,1136.52,1.130896,2.074064,710
05/01/2010,0.15000001,1,46,1136.52,1.130896,2.074064,715
05/01/2010,0.050000001,1,46,1136.52,1.130896,2.074064,720
05/01/2010,0.1,1,46,1136.52,1.130896,2.074064,725
05/01/2010,0.2,1,46,1136.52,1.130896,2.074064,730
05/01/2010,0.2,1,46,1136.52,1.130896,2.074064,735
05/01/2010,0.2,1,46,1136.52,1.130896,2.074064,740
05/01/2010,0.2,1,46,1136.52,1.130896,2.074064,745
05/01/2010,0.25,1,46,1136.52,1.130896,2.074064,750
05/01/2010,0.2,1,46,1136.52,1.130896,2.074064,755
05/01/2010,0.2,1,46,1136.52,1.130896,2.074064,760
05/01/2010,0.2,1,46,1136.52,1.130896,2.074064,765
05/01/2010,0.30000001,1,46,1136.52,1.130896,2.074064,770
05/01/2010,0.22500001,1,46,1136.52,1.130896,2.074064,775
05/01/2010,0.25,1,46,1136.52,1.130896,2.074064,780
05/01/2010,0.25,1,46,1136.52,1.130896,2.074064,785
05/01/2010,0.22499999,1,46,1136.52,1.130896,2.074064,790
05/01/2010,0.27500001,1,46,1136.52,1.130896,2.074064,795
05/01/2010,0.15000001,1,46,1136.52,1.130896,2.074064,700
05/01/2010,0.35000002,1,74,1136.52,0.96954298,2.074064,710
05/01/2010,0.39999998,1,74,1136.52,0.96954298,2.074064,720
05/01/2010,0.39999998,1,74,1136.52,0.96954298,2.074064,725
05/01/2010,0.44999999,1,74,1136.52,0.96954298,2.074064,730
05/01/2010,0.5,1,74,1136.52,0.96954298,2.074064,740
05/01/2010,0.70000005,1,74,1136.52,0.96954298,2.074064,750
05/01/2010,0.625,1,74,1136.52,0.96954298,2.074064,760
05/01/2010,0.69999999,1,74,1136.52,0.96954298,2.074064,770
05/01/2010,0.80000001,1,74,1136.52,0.96954298,2.074064,775
05/01/2010,0.77499998,1,74,1136.52,0.96954298,2.074064,780
05/01/2010,0.89999998,1,74,1136.52,0.96954298,2.074064,790
05/01/2010,0.375,1,74,1136.52,0.96954298,2.074064,700
05/01/2010,1,1,102,1136.52,0.839746,2.074064,725
05/01/2010,1.3,1,102,1136.52,0.839746,2.074064,750
05/01/2010,1.7,1,102,1136.52,0.839746,2.074064,775
05/01/2010,0.85000002,1,102,1136.52,0.839746,2.074064,700
05/01/2010,3.8500001,1,165,1136.52,0.674151,2.074064,750
05/01/2010,4.75,1,165,1136.52,0.674151,2.074064,775
05/01/2010,2.675,1,165,1136.52,0.674151,2.074064,700
05/01/2010,7.1499996,1,256,1136.52,0.558797,2.074064,725
05/01/2010,8.5500002,1,256,1136.52,0.558797,2.074064,750
05/01/2010,10.05,1,256,1136.52,0.558797,2.074064,775
05/01/2010,5.75,1,256,1136.52,0.558797,2.074064,700
05/01/2010,11.65,1,347,1136.52,0.50128901,2.074064,725
05/01/2010,13.75,1,347,1136.52,0.50128901,2.074064,750
05/01/2010,16.049999,1,347,1136.52,0.50128901,2.074064,775
05/01/2010,9.8999996,1,347,1136.52,0.50128901,2.074064,700
05/01/2010,681.09998,0,85,1136.52,0.26850501,2.074064,450
05/01/2010,731,0,85,1136.52,0.26850501,2.074064,400
05/01/2010,675.65002,0,176,1136.52,0.320182,2.074064,450
05/01/2010,725.44995,0,176,1136.52,0.320182,2.074064,400
05/01/2010,0.15000001,1,85,1136.52,0.26850501,2.074064,450
05/01/2010,0.15000001,1,85,1136.52,0.26850501,2.074064,400
05/01/2010,0.32500002,1,176,1136.52,0.320182,2.074064,450
05/01/2010,0.25,1,176,1136.52,0.320182,2.074064,400
05/01/2010,0.1,0,85,1136.52,0.26850501,2.074064,1550
05/01/2010,0.125,0,85,1136.52,0.26850501,2.074064,1500
05/01/2010,0.22499999,0,176,1136.52,0.320182,2.074064,1550
05/01/2010,0.27500001,0,176,1136.52,0.320182,2.074064,1500
05/01/2010,0.32500002,0,268,1136.52,0.456166,2.074064,1550
05/01/2010,0.92500001,0,268,1136.52,0.456166,2.074064,1500
05/01/2010,1.375,0,360,1136.52,0.525599,2.074064,1550
05/01/2010,2.8249998,0,360,1136.52,0.525599,2.074064,1500
05/01/2010,418.29999,1,85,1136.52,0.26850501,2.074064,1550
05/01/2010,368.29999,1,85,1136.52,0.26850501,2.074064,1500
05/01/2010,422.95001,1,176,1136.52,0.320182,2.074064,1550
05/01/2010,373.09998,1,176,1136.52,0.320182,2.074064,1500
05/01/2010,426.85001,1,268,1136.52,0.456166,2.074064,1550
05/01/2010,377.54999,1,268,1136.52,0.456166,2.074064,1500
05/01/2010,430.54999,1,360,1136.52,0.525599,2.074064,1550
05/01/2010,382.10001,1,360,1136.52,0.525599,2.074064,1500
05/01/2010,0.2,0,165,1136.52,0.674151,2.074064,1750
05/01/2010,0.2,0,165,1136.52,0.674151,2.074064,1700
05/01/2010,0.2,0,165,1136.52,0.674151,2.074064,1900
05/01/2010,0.2,0,165,1136.52,0.674151,2.074064,1800
05/01/2010,0.375,0,347,1136.52,0.50128901,2.074064,1700
05/01/2010,0.22500001,0,347,1136.52,0.50128901,2.074064,1900
05/01/2010,0.27500001,0,347,1136.52,0.50128901,2.074064,1800
05/01/2010,622.15002,1,165,1136.52,0.674151,2.074064,1750
05/01/2010,572.20001,1,165,1136.52,0.674151,2.074064,1700
05/01/2010,771.94995,1,165,1136.52,0.674151,2.074064,1900
05/01/2010,672.09998,1,165,1136.52,0.674151,2.074064,1800
05/01/2010,578.20001,1,347,1136.52,0.50128901,2.074064,1700
05/01/2010,777,1,347,1136.52,0.50128901,2.074064,1900
05/01/2010,677.5,1,347,1136.52,0.50128901,2.074064,1800
05/01/2010,230.54999,0,11,1136.52,0.127028,2.074064,905
05/01/2010,225.54999,0,11,1136.52,0.127028,2.074064,910
05/01/2010,220.60001,0,11,1136.52,0.127028,2.074064,915
05/01/2010,215.60001,0,11,1136.52,0.127028,2.074064,920
05/01/2010,210.60001,0,11,1136.52,0.127028,2.074064,925
05/01/2010,205.60001,0,11,1136.52,0.127028,2.074064,930
05/01/2010,200.64999,0,11,1136.52,0.127028,2.074064,935
05/01/2010,195.64999,0,11,1136.52,0.127028,2.074064,940
05/01/2010,190.64999,0,11,1136.52,0.127028,2.074064,945
05/01/2010,185.7,0,11,1136.52,0.127028,2.074064,950
05/01/2010,180.7,0,11,1136.52,0.127028,2.074064,955
05/01/2010,175.7,0,11,1136.52,0.127028,2.074064,960
05/01/2010,170.75,0,11,1136.52,0.127028,2.074064,965
05/01/2010,165.75,0,11,1136.52,0.127028,2.074064,970
05/01/2010,160.75,0,11,1136.52,0.127028,2.074064,975
05/01/2010,155.8,0,11,1136.52,0.127028,2.074064,980
05/01/2010,150.8,0,11,1136.52,0.127028,2.074064,985
05/01/2010,145.85001,0,11,1136.52,0.127028,2.074064,990
05/01/2010,140.85001,0,11,1136.52,0.127028,2.074064,995
05/01/2010,235.54999,0,11,1136.52,0.127028,2.074064,900
05/01/2010,229.3,0,46,1136.52,1.130896,2.074064,905
05/01/2010,224.39999,0,46,1136.52,1.130896,2.074064,910
05/01/2010,219.45001,0,46,1136.52,1.130896,2.074064,915
05/01/2010,214.54999,0,46,1136.52,1.130896,2.074064,920
05/01/2010,209.64999,0,46,1136.52,1.130896,2.074064,925
05/01/2010,204.75,0,46,1136.52,1.130896,2.074064,930
05/01/2010,199.85001,0,46,1136.52,1.130896,2.074064,935
05/01/2010,194.95001,0,46,1136.52,1.130896,2.074064,940
05/01/2010,190.04999,0,46,1136.52,1.130896,2.074064,945
05/01/2010,185.2,0,46,1136.52,1.130896,2.074064,950
05/01/2010,180.35001,0,46,1136.52,1.130896,2.074064,955
05/01/2010,175.45001,0,46,1136.52,1.130896,2.074064,960
05/01/2010,170.60001,0,46,1136.52,1.130896,2.074064,965
05/01/2010,165.75,0,46,1136.52,1.130896,2.074064,970
05/01/2010,160.95001,0,46,1136.52,1.130896,2.074064,975
05/01/2010,156.14999,0,46,1136.52,1.130896,2.074064,980
05/01/2010,151.35001,0,46,1136.52,1.130896,2.074064,985
05/01/2010,146.54999,0,46,1136.52,1.130896,2.074064,990
05/01/2010,141.75,0,46,1136.52,1.130896,2.074064,995
05/01/2010,234.25,0,46,1136.52,1.130896,2.074064,900
05/01/2010,230,0,74,1136.52,0.96954298,2.074064,905
05/01/2010,225.3,0,74,1136.52,0.96954298,2.074064,910
05/01/2010,220.5,0,74,1136.52,0.96954298,2.074064,915
05/01/2010,215.7,0,74,1136.52,0.96954298,2.074064,920
05/01/2010,210.89999,0,74,1136.52,0.96954298,2.074064,925
05/01/2010,206,0,74,1136.52,0.96954298,2.074064,930
05/01/2010,201.3,0,74,1136.52,0.96954298,2.074064,935
05/01/2010,196.60001,0,74,1136.52,0.96954298,2.074064,940
05/01/2010,191.8,0,74,1136.52,0.96954298,2.074064,945
05/01/2010,187,0,74,1136.52,0.96954298,2.074064,950
05/01/2010,182.29999,0,74,1136.52,0.96954298,2.074064,955
05/01/2010,177.60001,0,74,1136.52,0.96954298,2.074064,960
05/01/2010,173,0,74,1136.52,0.96954298,2.074064,965
05/01/2010,168.39999,0,74,1136.52,0.96954298,2.074064,970
05/01/2010,163.60001,0,74,1136.52,0.96954298,2.074064,975
05/01/2010,159.10001,0,74,1136.52,0.96954298,2.074064,980
05/01/2010,154.5,0,74,1136.52,0.96954298,2.074064,985
05/01/2010,149.79999,0,74,1136.52,0.96954298,2.074064,990
05/01/2010,145.39999,0,74,1136.52,0.96954298,2.074064,995
05/01/2010,234.79999,0,74,1136.52,0.96954298,2.074064,900
05/01/2010,212.75,0,102,1136.52,0.839746,2.074064,925
05/01/2010,189.64999,0,102,1136.52,0.839746,2.074064,950
05/01/2010,166.95,0,102,1136.52,0.839746,2.074064,975
05/01/2010,236.29999,0,102,1136.52,0.839746,2.074064,900
05/01/2010,216.85001,0,165,1136.52,0.674151,2.074064,925
05/01/2010,194.85001,0,165,1136.52,0.674151,2.074064,950
05/01/2010,173.45001,0,165,1136.52,0.674151,2.074064,975
05/01/2010,239.25,0,165,1136.52,0.674151,2.074064,900
05/01/2010,223.75,0,256,1136.52,0.558797,2.074064,925
05/01/2010,203.04999,0,256,1136.52,0.558797,2.074064,950
05/01/2010,182.95001,0,256,1136.52,0.558797,2.074064,975
05/01/2010,171.25,0,256,1136.52,0.558797,2.074064,990
05/01/2010,244.95001,0,256,1136.52,0.558797,2.074064,900
05/01/2010,230.5,0,347,1136.52,0.50128901,2.074064,925
05/01/2010,226.5,0,347,1136.52,0.50128901,2.074064,930
05/01/2010,222.5,0,347,1136.52,0.50128901,2.074064,935
05/01/2010,218.60001,0,347,1136.52,0.50128901,2.074064,940
05/01/2010,214.60001,0,347,1136.52,0.50128901,2.074064,945
05/01/2010,210.7,0,347,1136.52,0.50128901,2.074064,950
05/01/2010,191.60001,0,347,1136.52,0.50128901,2.074064,975
05/01/2010,250.7,0,347,1136.52,0.50128901,2.074064,900
05/01/2010,0.125,1,11,1136.52,0.127028,2.074064,905
05/01/2010,0.17500001,1,11,1136.52,0.127028,2.074064,910
05/01/2010,0.17500001,1,11,1136.52,0.127028,2.074064,915
05/01/2010,0.17500001,1,11,1136.52,0.127028,2.074064,920
05/01/2010,0.2,1,11,1136.52,0.127028,2.074064,925
05/01/2010,0.175,1,11,1136.52,0.127028,2.074064,930
05/01/2010,0.2,1,11,1136.52,0.127028,2.074064,935
05/01/2010,0.22499999,1,11,1136.52,0.127028,2.074064,940
05/01/2010,0.25,1,11,1136.52,0.127028,2.074064,945
05/01/2010,0.25,1,11,1136.52,0.127028,2.074064,950
05/01/2010,0.27500001,1,11,1136.52,0.127028,2.074064,955
05/01/2010,0.25,1,11,1136.52,0.127028,2.074064,960
05/01/2010,0.27500001,1,11,1136.52,0.127028,2.074064,965
05/01/2010,0.32499999,1,11,1136.52,0.127028,2.074064,970
05/01/2010,0.35000002,1,11,1136.52,0.127028,2.074064,975
05/01/2010,0.32499999,1,11,1136.52,0.127028,2.074064,980
05/01/2010,0.39999998,1,11,1136.52,0.127028,2.074064,985
05/01/2010,0.42500001,1,11,1136.52,0.127028,2.074064,990
05/01/2010,0.44999999,1,11,1136.52,0.127028,2.074064,995
05/01/2010,0.15000001,1,11,1136.52,0.127028,2.074064,900
05/01/2010,1.05,1,46,1136.52,1.130896,2.074064,905
05/01/2010,1.175,1,46,1136.52,1.130896,2.074064,910
05/01/2010,1.25,1,46,1136.52,1.130896,2.074064,915
05/01/2010,1.4,1,46,1136.52,1.130896,2.074064,920
05/01/2010,1.6,1,46,1136.52,1.130896,2.074064,925
05/01/2010,1.6,1,46,1136.52,1.130896,2.074064,930
05/01/2010,1.7,1,46,1136.52,1.130896,2.074064,935
05/01/2010,1.775,1,46,1136.52,1.130896,2.074064,940
05/01/2010,1.95,1,46,1136.52,1.130896,2.074064,945
05/01/2010,1.9749999,1,46,1136.52,1.130896,2.074064,950
